"Adesto Technologies Corporation was incorporated in 2006 and is headquartered in Santa Clara, California.",0 31
"Adfitech, Inc. provides loan level audit services to lenders, Wall Street firms, and small banks and mortgage operations.",0 13
"Adfitech, Inc. was founded in 1983 and is based in Edmond, Oklahoma.",0 13
"Adia Nutrition, Inc. produces probiotic chews and drink mixes.",0 19
"Adia Nutrition, Inc. was formerly known as PivX Solutions Inc. and changed its name to Adia Nutrition, Inc. in December 2011.",0 19 43 61 87 106
"Adial Pharmaceuticals, Inc., a clinical-stage biopharmaceutical company, focuses on the development of therapeutic agents for the treatment of alcohol use disorders in the United States.",0 26
Adino Energy Corporation focuses on oil and gas exploration and production company.,0 24
"The company was formerly known as Consolidated Medical Management, Inc. and changed its name to Adino Energy Corporation in January 2008.",34 70 96 120
"Adino Energy Corporation was incorporated in 1981 and is based in Houston, Texas.",0 24
"ADM Tronics Unlimited, Inc. primarily develops and manufactures electronics for non-invasive medical and other applications in the United States, Australia, Asia, and Europe.",0 26
"ADM Tronics Unlimited, Inc. was founded in 1969 and is headquartered in Northvale, New Jersey.",0 26
"ADMA Biologics, Inc., a biopharmaceutical company, develops, manufactures, and markets specialty plasma-derived biologics for the treatment of immune deficiencies and infectious diseases.",0 19
"The ADMA Biologics, Inc. was founded in 2004 and is headquartered in Ramsey, New Jersey.",04 23
Adobe Systems Incorporated operates as a diversified software company worldwide.,0 26
"ADOMANI, Inc. provides zero-emission electric and hybrid drivetrain systems for integration in new and existing school buses and medium to heavy-duty commercial fleet vehicles.",0 12
"Adsouth Partners Inc. is a vertically integrated direct response marketing company which provides placement of advertising, the production of advertisements, creative advertising, and public relations consulting services in the United States and Canada.",0 20
"The company was formerly known as Adsouth, Inc. and changed its name to Adsouth Partners Inc. in January, 2004.",34 46 72 92
"Adsouth Partners Inc. is a former subsidiary of Zenith Technology, Inc.",0 20 48 70
ADT Inc. provides security and automation solutions for homes and businesses in the United States and Canada.,0 7
"ADT Inc. operates through a network of approximately 200 sales and service offices, 12 underwriter laboratories listed monitoring centers, 7 customer and field support locations, 2 national sales call centers, and 2 regional distribution centers.",0 7
"The company was formerly known as Prime Security Services Parent, Inc. and changed its name to ADT Inc. in September 2017.",34 69 95 102
"ADT Inc. was founded in 1874 and is headquartered in Boca Raton, Florida.",0 7
Adtalem Global Education Inc. provides educational services worldwide.,0 28
The company was formerly known as DeVry Education Group Inc. and changed its name to Adtalem Global Education Inc. in May 2017,34 59 85 113
"Adtalem Global Education Inc. was founded in 1931 and is headquartered in Downers Grove, Illinois.",0 28
"Adtegrity.com International, Inc. provides digital and display advertising services under the Media Place Partners brand.",0 32
"ADTRAN, Inc. was founded in 1985 and is headquartered in Huntsville, Alabama.",0 11
"Aduro BioTech, Inc., an immunotherapy company, focuses on the discovery, development, and commercialization of therapies that transform the treatment of challenging diseases.",0 18
"It has collaboration agreements with Novartis Pharmaceuticals Corporation, Janssen Biotech, Inc, and Merck.",37 73 75 95
"The company was formerly known as Oncologic, Inc. and changed its name to Aduro BioTech, Inc. in June 2008.",34 48 74 92
"Aduro BioTech, Inc. was founded in 2000 and is based in Berkeley, California.",0 18
"Advance Auto Parts, Inc. provides automotive replacement parts, batteries, accessories, and maintenance items for domestic and imported cars, vans, sport utility vehicles, and light and heavy duty trucks.",0 23
"Advanced BioEnergy, LLC, together with its subsidiaries, produces and sells ethanol in the United States.",0 23
"Advanced Biomedical Technologies, Inc., a development stage company, designs, develops, manufactures, and markets self-reinforced and re-absorbable biodegradable internal fixation devices.",0 37
"The company was formerly known as Geostar Mineral Corporation and changed its name to Advanced Biomedical Technologies, Inc. in March 2009",34 61 86 123
"Advanced Biomedical Technologies, Inc. was founded in 2002 and is based in New York, New York.",0 37
"Advanced Credit Technologies, Inc., a development-stage technology company, focuses on fraud prevention and credit management in the United States.",0 33
"Advanced Credit Technologies, Inc. was founded in 2008 and is based in Venice, Florida.",0 33
"Advanced Deposition Technologies, Inc., through its subsidiary, Tahou Natural Resources Development Co., Ltd. develops oil and gas reserves in Japan.",0 37 64 108 
"The company was formerly known as Advanced Dielectric Technologies, Inc. and changed its name to Advanced Deposition Technologies, Inc. in July 1993.",34 71 97 134
"Advanced Deposition Technologies, Inc. was incorporated in 1985 is based in Salt Lake City, Utah.",0 37
"Advanced Disposal Services, Inc. provides non-hazardous solid waste collection, transfer, recycling, and disposal services.",0 31 
"The company was formerly known as ADS Waste Holdings, Inc. and changed its name to Advanced Disposal Services, Inc. in January 2016.",34 57 83 114
"Advanced Disposal Services, Inc. was founded in 2000 and is headquartered in Ponte Vedra, Florida.",0 31
"Advanced Drainage Systems, Inc. designs, manufactures, and markets thermoplastic corrugated pipes and related water management products in the United States and internationally.",0 30 
"Advanced Drainage Systems, Inc. was founded in 1966 and is headquartered in Hilliard, Ohio.",0 30
"Advanced Emissions Solutions, Inc., together with its subsidiaries, provides emission reduction technologies and associated specialty chemicals in the United States.",0 33
"It operates through two segments, Refined Coal and Emissions Control. ",
"Advanced Emissions Solutions, Inc. was founded in 1996 and is headquartered in Highlands Ranch, Colorado.",0 33
"Advanced Energy Industries, Inc., together with its subsidiaries, designs, manufactures, sells, and supports power conversion and control products that transform electrical power into various usable forms.",0 31
"Advanced Energy Industries, Inc. was founded in 1981 and is headquartered in Fort Collins, Colorado.",0 31
"Advanced Engine Technologies, Inc., a development stage company, engages in the development and commercialization of the OX2 internal combustion engine.",0 33
"In addition, Advanced Engine Technologies intends to manufacture the OX2 engine for commercial stationary generator applications; and marine, aircraft, and automotive applications.",13 41 
"Advanced Life Sciences Holdings, Inc., a biopharmaceutical company, engages in the discovery, development, and commercialization of drugs in the therapeutic areas of infection, oncology, and respiratory disease.",0 36
"The company has collaboration agreements with Abbott Laboratories to develop and commercialize cethromycin; University of Illinois to develop, make, use, and sell ALS-357 and related compounds; and Baxter International, Inc. Advanced Life Sciences Holdings, Inc. was founded in 1999 and is headquartered in Woodridge, Illinois.",198 223 225 261
"Advanced Micro Devices, Inc. operates as a semiconductor company worldwide.",0 27
"Advanced Micro Devices, Inc. was founded in 1969 and is headquartered in Santa Clara, California.",0 27
"Advanced Oxygen Technologies, Inc., through its subsidiary, Anton Nielsen Vojens, ApS, owns and leases a commercial real estate property in Vojens, Denmark.",0 33
The company was formerly known as Aquanautic Corporation. ,34 56
"Advanced Oxygen Technologies, Inc. was founded in 1981 and is based in Randolph, Vermont.",0 33
"Advanced Proteome Therapeutics Corporation, through its subsidiary, Advanced Proteome Therapeutics Inc., operates as a biotechnology company.",0 42 68 102
"The company has collaboration with Heidelberg Pharma AG; and a collaboration and option agreement with ImmunoBiochem Corporation to develop antibody-drug conjugates, as well as a collaboration agreement with Noria Pharmaceuticals Inc.",35 55 103 128 208 233
"Advanced Proteome Therapeutics Corporation is headquartered in Boston, Massachusetts.",0 42
